latitude,longitude,elevation,date,month,season,soil_moisture,soil_temperature,soil_ph,bulk_density,sand_percentage,silt_percentage,clay_percentage,nitrogen_content,phosphorus_content,potassium_content,organic_matter,electrical_conductivity,air_temperature,relative_humidity,rainfall,solar_radiation,days_since_fertilization,fertilizer_type,irrigation_frequency,crop_rotation,soil_health_index,crop_yield_potential,fertilizer_n_recommendation,fertilizer_p_recommendation,fertilizer_k_recommendation,irrigation_requirement,soil_degradation_risk,cluster_labels
40.9,-105.8,603.1,2024-02-12,2,Winter,31.5,8.6,4.79,1.2,22.1,77.5,0.5,20.1,54.1,56.9,3.38,0.1,17.2,79.9,16.0,12.2,273,NPK,1,Corn-Soy,66.3,2.9,179.9,45.9,93.1,14.8,Low,0
37.5,-85.7,49.6,2023-08-12,8,Summer,15.4,24.6,6.56,1.3,59.4,37.4,3.3,29.2,20.6,28.2,1.94,0.1,28.2,47.9,19.3,25.0,206,Nitrogen,5,Wheat-Legume,60.5,4.2,170.8,79.4,121.8,51.8,Medium,1
40.0,-86.3,87.0,2024-03-15,3,Spring,23.7,21.5,6.17,1.0,37.4,46.8,15.7,20.1,10.7,25.1,2.1,1.0,28.8,43.6,28.2,13.9,43,NPK,2,Wheat-Legume,62.5,3.6,179.9,89.3,124.9,26.3,Low,0
28.0,-108.9,205.1,2023-08-05,8,Summer,35.3,30.9,9.0,1.4,39.2,58.4,2.3,27.1,3.6,49.9,3.27,0.4,29.4,52.5,24.7,29.9,141,Nitrogen,4,Monoculture,57.9,2.7,172.9,96.4,100.1,22.1,Low,1
34.2,-118.3,134.6,2024-05-21,5,Spring,30.7,21.3,8.74,1.6,58.2,33.7,8.1,20.2,11.4,24.6,6.61,0.4,24.7,53.3,14.3,22.8,1,NPK,1,Monoculture,72.9,3.8,179.8,88.6,125.4,19.3,Low,2
32.0,-99.5,345.4,2023-10-02,10,Fall,38.6,19.1,7.1,1.0,26.4,50.9,22.7,11.0,13.7,34.8,0.5,0.2,24.5,57.0,43.3,16.5,205,NPK,3,Fallow,55.1,4.8,189.0,86.3,115.2,11.4,Medium,3
26.9,-105.5,209.7,2023-11-27,11,Fall,15.5,21.8,6.83,1.4,85.4,7.7,7.0,23.6,18.7,40.4,1.57,0.4,22.3,69.3,35.6,22.7,52,Nitrogen,2,Diversified,58.5,4.8,176.4,81.3,109.6,34.5,Medium,2
34.7,-79.6,68.6,2023-10-18,10,Fall,39.6,18.9,9.0,1.4,33.2,30.1,36.7,24.7,10.1,83.3,5.31,0.7,18.1,53.8,84.0,14.8,26,NPK,2,Diversified,74.5,5.5,175.3,89.9,66.7,10.4,Low,3
43.4,-80.0,166.9,2023-12-12,12,Winter,22.5,9.4,4.86,1.2,60.5,30.6,8.9,9.9,12.1,60.5,8.0,0.5,11.1,81.6,20.3,5.7,347,Organic,0,Wheat-Legume,69.6,3.5,190.1,87.9,89.5,22.0,Low,3
25.8,-97.1,287.1,2024-07-14,7,Summer,18.5,32.3,4.88,1.7,70.6,10.9,18.6,17.1,3.1,50.1,5.26,0.4,35.4,33.3,21.1,30.4,201,,6,Diversified,61.7,1.9,182.9,96.9,99.9,47.3,Medium,1
30.8,-89.7,406.2,2024-08-14,8,Summer,25.5,30.0,9.0,1.5,40.7,35.1,24.2,28.6,31.4,83.0,3.85,0.2,31.3,42.2,4.2,28.2,325,NPK,3,Diversified,58.2,3.2,171.4,68.6,67.0,36.7,Low,1
29.2,-89.8,86.1,2023-05-14,5,Spring,38.0,18.7,6.54,1.5,60.2,10.4,29.4,21.5,30.7,20.0,1.48,0.5,21.3,61.0,72.5,20.4,347,Nitrogen,2,Corn-Soy,55.7,4.8,178.5,69.3,130.0,12.0,Medium,2
29.8,-78.6,301.0,2024-08-02,8,Summer,27.4,29.7,5.32,1.3,44.5,35.9,19.5,24.7,21.4,27.1,3.95,1.0,28.0,49.4,53.8,27.7,119,,6,Fallow,62.7,3.8,175.3,78.6,122.9,33.9,Low,1
43.2,-98.7,196.2,2024-05-11,5,Spring,14.7,20.8,4.9,1.0,47.6,42.7,9.7,16.4,17.0,29.4,1.39,0.1,23.7,40.2,20.2,18.3,301,Nitrogen,1,Fallow,53.3,3.6,183.6,83.0,120.6,35.3,Medium,2
34.4,-106.2,552.8,2023-12-18,12,Winter,25.4,13.7,9.0,1.3,30.4,62.9,6.6,14.4,15.6,83.4,3.18,0.9,17.9,79.4,17.7,10.8,349,Organic,2,Diversified,56.9,2.3,185.6,84.4,66.6,19.7,Low,3
34.3,-106.7,168.7,2024-11-29,11,Fall,12.8,16.2,5.62,1.3,44.5,29.2,26.4,23.7,12.8,74.8,1.04,0.3,19.0,75.3,14.0,22.7,167,NPK,4,Monoculture,45.7,2.1,176.3,87.2,75.2,37.2,Medium,3
40.2,-93.2,70.3,2023-02-19,2,Winter,18.9,8.2,5.45,1.5,81.0,11.6,7.3,5.0,35.4,57.5,1.1,1.9,7.9,79.2,16.4,11.8,309,,2,Monoculture,41.7,2.5,195.0,64.6,92.5,24.8,Medium,0
28.1,-97.5,142.7,2023-02-17,2,Winter,29.9,13.7,7.75,1.2,79.9,13.0,7.1,25.7,8.6,98.3,2.73,0.2,10.8,85.6,65.4,11.7,314,NPK,1,Diversified,64.1,3.8,174.3,91.4,51.7,16.1,Low,0
34.7,-98.0,38.5,2023-04-12,4,Spring,13.1,24.3,8.98,1.6,76.6,21.4,1.9,33.7,3.8,81.2,6.77,0.1,26.6,48.7,141.1,15.2,307,Organic,0,Wheat-Legume,64.1,7.5,166.3,96.2,68.8,36.9,Low,2
33.6,-115.4,49.4,2024-10-03,10,Fall,30.0,20.6,7.65,1.2,30.5,67.7,1.8,28.7,15.7,72.9,4.9,0.1,20.9,51.3,6.0,15.5,35,Phosphorus,2,Diversified,79.3,4.4,171.3,84.3,77.1,20.0,Low,3
36.9,-84.1,347.6,2024-04-15,4,Spring,36.0,19.5,7.65,1.4,70.8,21.7,7.5,20.2,24.9,36.7,2.55,0.1,26.3,53.6,0.6,19.2,258,NPK,4,Wheat-Legume,61.6,3.3,179.8,75.1,113.3,14.0,Low,2
45.0,-109.3,319.8,2023-01-17,1,Winter,43.0,7.0,5.74,1.2,48.3,48.4,3.3,35.0,12.9,69.3,4.71,0.2,13.3,60.9,19.1,9.7,114,Organic,3,Corn-Soy,67.5,3.8,165.0,87.1,80.7,5.6,Low,0
40.4,-110.2,361.5,2023-05-08,5,Spring,21.5,17.0,7.77,1.3,60.7,39.2,0.1,34.7,29.2,79.2,6.21,0.2,13.4,78.4,60.4,14.6,107,Phosphorus,3,Corn-Soy,66.4,4.8,165.3,70.8,70.8,28.5,Low,0
33.0,-99.4,154.3,2023-06-11,6,Summer,14.3,27.8,9.0,1.0,63.5,31.9,4.6,9.5,40.9,93.0,0.5,0.5,29.0,42.0,99.7,26.6,299,Organic,2,Diversified,44.2,4.2,190.5,59.1,57.0,53.6,Medium,1
41.6,-108.6,109.3,2024-03-27,3,Spring,38.4,17.5,7.96,1.3,53.8,41.1,5.1,16.5,15.4,60.7,0.59,0.1,17.3,50.6,55.0,19.0,235,Organic,2,Diversified,53.7,3.5,183.5,84.6,89.3,11.6,Medium,0
28.4,-90.8,967.7,2024-04-12,4,Spring,39.0,23.9,5.87,1.1,22.0,25.1,52.9,21.1,50.2,40.7,2.6,0.7,22.3,22.7,17.5,22.4,194,Organic,2,Diversified,59.5,4.3,178.9,49.8,109.3,11.0,Low,1
25.6,-101.4,275.1,2023-01-01,1,Winter,40.8,17.8,9.0,1.4,68.1,16.5,15.4,21.9,2.8,49.8,4.59,0.2,19.3,62.3,4.4,15.0,299,Organic,3,Fallow,59.8,3.2,178.1,97.2,100.2,7.4,Low,2
29.1,-97.6,98.1,2024-03-14,3,Spring,39.2,27.7,5.94,1.4,56.3,17.9,25.8,26.3,6.6,81.3,1.8,1.0,27.3,54.8,5.6,21.9,27,,2,Diversified,55.5,3.5,173.7,93.4,68.7,10.8,Medium,2
31.8,-93.1,658.9,2023-07-27,7,Summer,23.8,29.5,7.17,1.3,75.3,12.9,11.7,26.0,24.6,61.5,8.0,0.1,28.7,62.8,71.2,30.3,143,Phosphorus,5,Corn-Soy,73.2,5.2,174.0,75.4,88.5,39.4,Low,1
35.2,-109.8,595.2,2024-12-06,12,Winter,26.3,8.7,7.27,1.2,22.8,56.0,21.1,21.8,20.3,36.8,1.53,0.8,7.7,63.6,3.9,13.2,266,Nitrogen,0,Corn-Soy,58.4,2.2,178.2,79.7,113.2,18.9,Medium,3
37.3,-112.2,388.8,2023-05-16,5,Spring,35.9,21.3,9.0,1.4,67.5,26.7,5.8,27.7,8.3,60.9,6.09,0.1,27.2,61.7,18.9,12.9,31,Organic,1,Wheat-Legume,72.5,4.5,172.3,91.7,89.1,14.1,Low,2
43.2,-76.0,217.6,2024-10-27,10,Fall,18.5,14.3,8.05,1.5,30.3,51.3,18.4,18.4,11.4,29.1,5.79,0.1,15.7,64.1,32.7,15.6,281,NPK,5,Diversified,58.4,3.2,181.6,88.6,120.9,31.5,Low,3
35.2,-98.3,123.8,2023-11-06,11,Fall,22.8,17.5,5.58,1.3,60.0,12.5,27.5,40.1,60.7,57.4,1.96,0.1,19.3,62.9,52.6,19.4,173,Phosphorus,1,Corn-Soy,59.3,4.7,159.9,39.3,92.6,27.2,Medium,3
35.0,-99.4,174.2,2023-06-12,6,Summer,18.9,31.7,5.49,1.2,77.2,17.5,5.3,50.5,31.2,125.3,4.23,0.8,37.5,36.3,29.2,28.3,34,Organic,4,Monoculture,72.4,4.4,149.5,68.8,24.7,46.6,Low,1
26.0,-118.2,540.5,2023-10-08,10,Fall,24.1,23.0,7.26,1.0,38.5,45.5,16.1,37.9,2.6,75.4,5.1,0.4,24.0,56.3,4.7,19.3,44,,0,Monoculture,67.2,3.6,162.1,97.4,74.6,25.9,Low,3
25.7,-95.1,137.5,2023-04-06,4,Spring,39.9,27.8,9.0,1.3,59.5,28.2,12.4,28.9,9.6,45.9,3.51,0.2,30.8,26.0,46.4,23.9,33,Organic,0,Diversified,66.3,3.7,171.1,90.4,104.1,10.1,Low,2
36.0,-92.3,83.0,2024-11-01,11,Fall,19.2,13.0,4.78,1.5,43.7,37.3,19.0,24.1,11.8,182.1,2.31,0.5,12.8,80.4,15.8,16.8,27,Nitrogen,3,Monoculture,59.7,2.7,175.9,88.2,0.0,30.8,Low,3
33.8,-92.1,384.2,2024-01-05,1,Winter,26.0,9.7,7.29,1.6,74.2,24.5,1.3,19.7,23.9,36.3,0.5,0.2,10.2,85.5,7.5,10.9,58,Phosphorus,1,Wheat-Legume,58.3,1.9,180.3,76.1,113.7,19.2,Medium,0
41.8,-84.6,240.2,2023-09-14,9,Fall,21.2,15.6,9.0,1.3,42.2,23.4,34.4,28.1,17.8,33.1,0.63,0.9,18.0,75.1,9.0,12.3,239,NPK,2,Fallow,42.8,1.5,171.9,82.2,116.9,28.8,Medium,3
28.2,-111.1,142.1,2023-03-26,3,Spring,20.6,26.0,8.6,1.0,30.9,56.3,12.8,22.9,27.7,38.1,0.73,0.7,28.6,54.5,41.2,17.3,331,Organic,5,Wheat-Legume,46.2,2.1,177.1,72.3,111.9,29.4,Medium,1
25.5,-107.4,153.2,2024-01-16,1,Winter,35.3,15.6,9.0,1.2,39.6,28.2,32.3,34.7,15.7,40.4,1.31,0.3,19.9,60.7,19.9,15.2,90,,1,Monoculture,42.7,2.4,165.3,84.3,109.6,11.7,Medium,0
34.0,-79.5,29.0,2024-11-11,11,Fall,22.9,19.4,6.63,1.5,37.7,20.9,41.4,16.2,14.8,93.8,2.27,0.1,24.6,40.9,23.5,18.3,144,NPK,1,Diversified,66.4,4.6,183.8,85.2,56.2,27.1,Low,3
29.7,-72.6,162.2,2024-10-26,10,Fall,21.7,22.5,5.5,1.5,39.6,16.9,43.5,35.2,19.5,52.4,4.11,0.4,24.3,60.5,7.6,18.1,280,,1,Wheat-Legume,61.0,4.1,164.8,80.5,97.6,28.3,Low,3
26.0,-113.2,506.8,2023-06-19,6,Summer,24.6,31.6,6.61,1.1,54.9,40.1,5.0,24.5,8.4,35.8,1.3,0.2,36.8,37.7,15.4,28.7,12,,7,Corn-Soy,53.9,3.1,175.5,91.6,114.2,38.1,Medium,1
39.5,-95.1,110.6,2023-02-23,2,Winter,18.2,7.9,5.63,1.7,32.6,17.3,50.1,26.9,16.9,37.6,1.61,0.5,7.4,81.4,82.6,12.3,79,Phosphorus,1,Corn-Soy,57.2,3.7,173.1,83.1,112.4,25.4,Medium,0
27.2,-109.3,1071.6,2024-02-10,2,Winter,41.2,15.1,9.0,1.1,33.2,11.8,54.9,17.8,40.1,84.8,6.2,0.1,19.2,68.1,3.5,18.6,133,NPK,3,Corn-Soy,72.0,3.2,182.2,59.9,65.2,7.0,Low,0
37.2,-117.0,244.0,2024-10-02,10,Fall,17.8,17.9,7.44,1.2,33.0,29.9,37.2,19.6,3.2,47.0,0.5,0.5,17.7,65.5,64.2,16.9,23,NPK,2,Monoculture,52.6,4.2,180.4,96.8,103.0,32.2,Medium,3
30.6,-103.7,64.4,2023-11-09,11,Fall,19.0,19.0,7.93,1.4,41.1,39.2,19.6,30.0,16.7,38.6,3.23,0.1,18.9,59.6,12.2,24.4,91,Phosphorus,0,Wheat-Legume,61.2,3.6,170.0,83.3,111.4,31.0,Low,3
28.5,-112.8,293.9,2024-12-17,12,Winter,36.9,17.8,5.52,1.3,41.6,46.4,12.0,40.8,2.5,37.6,1.7,2.0,22.9,46.3,26.7,14.1,89,Nitrogen,1,Wheat-Legume,62.8,4.2,159.2,97.5,112.4,10.5,Medium,3
32.6,-84.5,110.3,2023-08-28,8,Summer,26.9,28.2,6.07,1.2,40.3,49.6,10.0,7.8,21.1,57.0,3.19,0.9,23.5,57.1,21.8,25.4,310,Organic,7,Wheat-Legume,69.9,4.6,192.2,78.9,93.0,34.7,Low,1
41.0,-93.3,390.6,2024-03-15,3,Spring,46.0,17.9,9.0,1.3,32.2,49.9,17.9,19.9,14.0,40.3,4.3,0.1,21.9,74.5,25.2,20.6,142,,3,Monoculture,56.8,3.6,180.1,86.0,109.7,4.0,Low,0
32.8,-112.8,565.0,2024-11-02,11,Fall,14.3,23.8,6.99,1.5,68.1,9.2,22.7,9.8,23.5,52.0,6.15,0.4,26.4,41.9,6.2,16.7,319,NPK,4,Fallow,75.7,4.4,190.2,76.5,98.0,35.7,Low,2
40.0,-119.5,447.0,2023-04-04,4,Spring,22.5,17.0,6.37,1.7,24.8,18.1,57.2,17.5,7.0,46.0,2.38,0.3,19.5,73.2,21.3,16.1,180,,3,Corn-Soy,59.4,3.0,182.5,93.0,104.0,27.5,Medium,0
27.5,-79.6,439.8,2024-12-21,12,Winter,20.4,18.1,7.35,1.4,80.0,17.3,2.6,29.9,8.9,50.3,0.77,0.8,24.9,62.2,24.8,13.4,160,Organic,0,Diversified,47.9,2.9,170.1,91.1,99.7,23.7,Medium,2
40.5,-111.2,174.4,2023-04-08,4,Spring,31.1,15.7,6.4,1.2,25.5,20.1,54.4,29.0,25.7,67.7,2.34,0.7,14.4,53.7,132.4,25.1,153,NPK,0,Corn-Soy,67.9,6.2,171.0,74.3,82.3,18.9,Low,0
29.7,-89.7,113.1,2023-01-02,1,Winter,27.8,16.6,4.68,1.3,70.7,16.6,12.7,40.6,29.3,35.0,3.16,0.2,15.1,76.0,6.4,12.3,248,Organic,0,Corn-Soy,63.1,3.6,159.4,70.7,115.0,17.7,Low,0
38.5,-103.2,358.8,2023-08-07,8,Summer,16.4,31.6,5.23,1.7,8.0,46.2,45.8,22.5,5.9,69.4,7.32,0.2,36.9,37.3,107.2,23.1,298,Phosphorus,3,Corn-Soy,65.9,5.2,177.5,94.1,80.6,50.3,Medium,1
36.3,-90.7,120.9,2024-05-03,5,Spring,29.5,23.5,7.22,1.5,57.7,34.8,7.5,8.6,9.0,27.8,0.87,0.1,24.8,54.4,5.4,21.9,10,NPK,0,Diversified,59.8,4.2,191.4,91.0,122.2,20.5,Medium,2
43.6,-104.2,179.4,2023-03-21,3,Spring,21.7,20.4,9.0,1.6,51.9,8.7,39.4,22.0,6.1,79.7,2.62,0.4,26.0,73.4,64.5,14.2,35,,1,Monoculture,54.9,4.7,178.0,93.9,70.3,28.3,Low,0
32.7,-115.7,125.0,2023-05-16,5,Spring,42.4,22.9,6.2,1.5,35.6,10.2,54.2,35.7,23.4,50.0,3.83,0.7,26.9,61.5,58.5,14.5,321,NPK,0,Diversified,69.7,5.2,164.3,76.6,100.0,7.6,Low,0
26.3,-108.9,138.4,2024-08-30,8,Summer,16.4,34.2,9.0,1.5,62.9,27.4,9.7,33.4,16.4,75.5,4.67,0.3,37.2,27.4,8.1,30.6,203,NPK,5,Diversified,62.0,3.3,166.6,83.6,74.5,50.4,Low,1
25.4,-110.6,379.1,2023-08-20,8,Summer,17.4,33.3,9.0,1.3,59.9,14.0,26.1,28.9,19.5,65.4,5.33,1.5,34.7,46.9,24.1,26.9,228,Nitrogen,3,Diversified,65.3,3.5,171.1,80.5,84.6,48.9,Low,1
41.5,-98.6,131.4,2024-06-15,6,Summer,5.0,28.8,9.0,1.6,56.5,27.1,16.3,17.5,12.7,99.9,0.5,0.1,30.0,38.3,61.1,23.4,299,Organic,4,Monoculture,37.4,2.8,182.5,87.3,50.1,67.5,High,1
35.5,-87.1,384.1,2024-11-27,11,Fall,8.8,15.5,5.1,0.8,40.5,41.4,18.1,38.8,2.7,56.9,2.46,1.1,23.5,48.5,44.7,20.1,231,NPK,2,Wheat-Legume,53.7,3.5,161.2,97.3,93.1,41.2,Low,3
40.5,-106.8,562.9,2024-03-31,3,Spring,25.3,21.6,9.0,1.4,45.5,48.1,6.4,21.5,7.3,96.3,1.99,0.1,21.8,61.4,20.1,17.2,348,Organic,2,Fallow,53.3,2.7,178.5,92.7,53.7,24.7,Medium,0
29.7,-119.4,158.0,2023-01-10,1,Winter,27.6,15.9,6.11,1.4,62.7,36.4,0.8,10.2,10.8,71.4,2.39,1.2,21.1,72.6,19.5,12.1,72,NPK,3,Diversified,61.4,3.9,189.8,89.2,78.6,18.0,Low,0
31.9,-94.1,94.7,2023-01-09,1,Winter,35.8,10.8,9.0,1.1,63.9,28.1,8.0,15.3,5.1,34.5,1.78,0.2,10.0,62.6,18.2,12.6,0,NPK,2,Corn-Soy,56.0,2.4,184.7,94.9,115.5,11.4,Medium,0
25.6,-89.7,487.6,2024-12-13,12,Winter,18.0,15.9,6.63,1.4,60.8,36.7,2.5,24.5,2.8,83.4,2.82,0.1,15.2,64.7,60.0,13.1,64,Organic,1,Monoculture,69.2,4.9,175.5,97.2,66.6,25.6,Low,3
44.2,-71.9,307.7,2023-12-18,12,Winter,33.6,2.6,6.05,1.4,29.6,37.7,32.7,11.6,24.5,59.8,6.58,2.3,5.1,95.0,62.3,11.6,63,Organic,0,Fallow,82.9,4.6,188.4,75.5,90.2,13.1,Medium,3
38.4,-90.5,128.2,2023-05-04,5,Spring,35.0,13.8,6.1,1.0,68.2,7.7,24.1,15.2,6.9,48.8,5.61,0.7,15.3,60.1,83.6,18.0,246,NPK,1,Diversified,74.7,5.5,184.8,93.1,101.2,15.0,Low,2
43.7,-96.4,187.1,2024-03-08,3,Spring,35.4,15.3,8.77,1.4,46.2,53.7,0.1,12.7,17.9,58.7,6.19,0.4,20.2,62.6,55.9,9.2,261,Organic,3,Fallow,71.3,5.3,187.3,82.1,91.3,14.6,Low,0
30.3,-91.3,326.9,2024-12-11,12,Winter,38.3,13.2,5.05,1.6,22.7,51.6,25.7,24.2,32.3,40.9,1.45,0.3,14.3,67.9,45.5,8.6,210,Phosphorus,1,Wheat-Legume,52.9,3.5,175.8,67.7,109.1,9.4,Medium,3
37.2,-73.6,56.2,2023-05-16,5,Spring,20.7,21.0,7.53,1.6,32.4,23.1,44.5,14.4,8.4,165.2,1.37,0.1,21.5,73.0,28.1,19.1,89,,1,Corn-Soy,50.2,2.3,185.6,91.6,0.0,29.3,Medium,0
38.6,-78.6,725.7,2024-05-04,5,Spring,34.3,17.6,6.89,1.4,44.9,25.9,29.2,27.6,11.7,51.0,2.09,0.5,15.8,72.0,61.9,17.2,114,Nitrogen,2,Diversified,63.9,4.6,172.4,88.3,99.0,15.7,Low,0
31.4,-103.9,460.4,2023-03-14,3,Spring,44.1,23.2,5.74,1.3,40.7,53.3,6.0,20.4,19.7,38.1,3.72,0.3,32.2,41.2,75.9,21.6,192,NPK,1,Monoculture,61.6,4.2,179.6,80.3,111.9,5.9,Low,1
42.0,-108.1,247.8,2023-08-23,8,Summer,33.2,25.0,9.0,1.5,78.7,18.0,3.4,7.0,9.9,24.2,2.63,0.4,22.5,50.3,64.3,21.3,99,NPK,3,Wheat-Legume,59.7,4.4,193.0,90.1,125.8,25.2,Low,2
43.9,-106.9,701.4,2024-01-28,1,Winter,45.1,5.8,8.53,1.1,30.8,34.1,35.2,19.6,14.0,79.0,4.73,0.3,17.1,87.8,11.9,9.2,259,NPK,1,Diversified,68.2,3.7,180.4,86.0,71.0,3.9,Low,0
42.7,-94.8,625.7,2023-04-02,4,Spring,31.9,16.0,5.81,1.5,35.9,28.4,35.8,12.5,21.7,62.1,1.97,0.5,20.0,61.7,45.0,17.3,15,NPK,2,Corn-Soy,65.2,3.8,187.5,78.3,87.9,18.1,Medium,0
39.8,-82.8,211.0,2023-04-15,4,Spring,25.3,18.1,5.38,1.3,75.6,13.8,10.7,26.6,3.6,55.9,3.29,1.3,21.5,58.0,85.3,13.0,87,,1,Fallow,59.0,4.0,173.4,96.4,94.1,24.7,Low,2
30.5,-94.8,198.3,2023-04-16,4,Spring,9.8,26.9,6.75,1.5,46.8,36.3,17.0,16.0,42.0,69.8,5.19,1.5,24.4,60.9,99.9,16.3,174,,4,Wheat-Legume,64.0,6.4,184.0,58.0,80.2,40.2,Low,1
30.6,-116.6,204.7,2023-11-17,11,Fall,12.1,16.7,8.61,1.2,51.1,37.2,11.7,32.4,16.0,72.5,1.79,0.9,20.4,69.1,41.5,18.1,336,Organic,2,Corn-Soy,51.0,4.2,167.6,84.0,77.5,37.9,Medium,3
44.3,-83.8,367.0,2024-01-12,1,Winter,25.8,10.8,8.01,1.6,86.1,2.3,11.6,37.5,14.8,76.6,1.82,0.2,8.2,66.2,24.4,13.5,333,NPK,2,Diversified,56.2,1.9,162.5,85.2,73.4,19.4,Medium,0
25.2,-79.7,346.6,2023-11-03,11,Fall,19.2,25.6,8.68,1.5,48.2,41.9,9.9,14.1,14.0,49.5,3.23,0.1,27.1,49.9,18.5,19.5,283,Nitrogen,0,Wheat-Legume,56.4,3.8,185.9,86.0,100.5,30.8,Low,2
39.3,-105.5,38.3,2023-05-21,5,Spring,23.7,19.1,4.84,1.4,45.7,22.1,32.2,32.6,41.7,28.6,1.54,0.4,24.4,45.1,39.0,18.7,14,Organic,2,Corn-Soy,69.4,5.0,167.4,58.3,121.4,26.3,Medium,2
39.1,-86.8,329.7,2024-01-27,1,Winter,32.7,11.3,5.66,1.4,52.2,22.6,25.2,13.1,5.1,40.0,1.82,1.8,9.0,73.4,47.2,12.7,239,,2,Fallow,50.5,2.0,186.9,94.9,110.0,13.8,Medium,0
37.5,-98.7,328.2,2023-05-17,5,Spring,31.6,19.2,7.78,1.6,72.0,22.4,5.6,19.1,18.5,63.7,2.94,0.4,23.2,70.5,47.1,16.2,209,Organic,2,Corn-Soy,62.7,4.1,180.9,81.5,86.3,18.4,Medium,2
44.8,-75.5,206.4,2024-10-18,10,Fall,22.3,13.6,5.81,1.7,76.1,15.6,8.3,18.2,30.3,49.7,2.22,0.1,14.5,82.2,6.7,15.7,96,NPK,1,Wheat-Legume,60.6,3.0,181.8,69.7,100.3,27.7,Medium,3
31.2,-77.7,259.3,2024-11-24,11,Fall,28.3,24.3,9.0,1.2,47.6,50.5,1.8,15.6,29.7,79.4,1.23,1.0,28.0,56.3,97.4,13.2,276,NPK,1,Wheat-Legume,47.2,4.4,184.4,70.3,70.6,21.7,Medium,1
31.8,-93.7,47.5,2023-05-27,5,Spring,26.2,26.1,6.59,1.2,56.4,12.7,30.9,24.1,23.1,84.0,0.93,0.7,24.1,42.3,44.9,24.7,289,NPK,4,Monoculture,59.3,3.9,175.9,76.9,66.0,23.8,Medium,1
26.6,-85.4,80.6,2023-03-12,3,Spring,38.8,25.2,5.41,1.6,74.6,22.1,3.3,36.6,9.5,51.7,0.87,0.1,31.2,47.6,57.6,20.8,8,NPK,3,Wheat-Legume,58.5,4.3,163.4,90.5,98.3,11.2,Medium,2
33.9,-75.8,120.8,2024-06-27,6,Summer,12.4,25.9,5.33,0.8,34.7,24.9,40.4,25.3,20.0,40.3,5.71,0.5,30.0,41.7,20.7,26.0,329,NPK,5,Corn-Soy,65.0,3.2,174.7,80.0,109.7,56.4,Low,1
30.2,-95.2,370.5,2024-07-30,7,Summer,19.6,29.8,7.38,0.8,47.2,47.0,5.9,19.3,23.1,45.3,0.59,0.1,29.3,58.5,34.0,24.7,131,NPK,2,Corn-Soy,54.7,3.5,180.7,76.9,104.7,45.6,Medium,1
31.9,-104.3,581.6,2023-01-09,1,Winter,32.5,14.4,5.51,1.2,58.4,28.2,13.3,10.2,14.6,55.4,2.25,0.3,14.1,65.8,3.3,11.7,93,NPK,2,Monoculture,63.5,2.5,189.8,85.4,94.6,14.0,Low,0
41.7,-82.3,353.2,2024-09-16,9,Fall,6.7,16.1,4.88,1.4,60.8,36.1,3.1,5.7,8.3,61.1,2.43,0.1,21.9,51.4,43.7,23.4,293,,3,Diversified,45.9,2.9,194.3,91.7,88.9,43.3,Low,2
43.7,-109.0,270.1,2024-10-27,10,Fall,18.0,13.4,5.84,1.1,54.1,26.6,19.3,17.2,11.7,95.2,2.09,0.5,14.1,74.9,4.4,14.8,80,NPK,0,Corn-Soy,59.2,3.0,182.8,88.3,54.8,32.0,Low,3
28.7,-100.6,410.7,2023-06-18,6,Summer,27.7,34.7,9.0,1.1,55.1,43.6,1.3,8.8,12.5,61.7,0.5,0.2,34.2,53.4,23.4,26.6,299,Phosphorus,6,Monoculture,46.9,3.8,191.2,87.5,88.3,33.5,Medium,1
32.5,-76.7,13.2,2024-03-26,3,Spring,26.6,23.3,4.72,1.2,29.0,53.1,18.0,11.4,7.3,58.2,2.1,0.1,26.9,62.8,48.1,17.1,312,Nitrogen,1,Diversified,62.2,4.1,188.6,92.7,91.8,23.4,Low,0
43.6,-83.8,549.6,2023-12-26,12,Winter,15.4,6.3,6.12,1.6,44.8,30.1,25.1,22.5,20.9,27.7,2.17,0.1,10.2,90.2,22.2,5.0,22,Organic,2,Fallow,67.0,4.1,177.5,79.1,122.3,27.7,Low,3
26.2,-99.8,222.6,2023-08-07,8,Summer,14.9,33.4,6.09,1.2,74.1,22.0,3.9,11.5,14.3,76.5,0.5,0.5,33.8,54.9,67.8,28.5,196,Organic,6,Diversified,54.0,4.1,188.5,85.7,73.5,52.6,Medium,1
26.8,-109.3,503.1,2024-10-05,10,Fall,11.2,23.5,5.86,1.5,80.2,18.0,1.8,14.3,41.5,52.0,0.5,0.5,29.8,64.2,18.0,21.6,98,Organic,5,Wheat-Legume,49.7,2.4,185.7,58.5,98.0,38.8,Medium,2
28.3,-102.2,392.2,2023-06-05,6,Summer,26.0,29.8,6.79,1.3,61.3,26.0,12.6,22.7,6.8,27.2,8.0,0.1,31.8,46.5,101.7,26.2,280,Organic,3,Wheat-Legume,81.9,7.5,177.3,93.2,122.8,36.0,Low,1
36.9,-105.8,128.1,2024-02-26,2,Winter,30.9,8.2,7.68,1.6,52.6,31.7,15.7,22.9,13.8,23.4,3.35,0.1,13.0,68.6,21.5,12.0,150,Organic,0,Wheat-Legume,70.6,3.8,177.1,86.2,126.6,15.2,Medium,0
