field_id,measurement_date,soil_type,crop_type,region,season,soil_moisture_percent,soil_temperature_celsius,ph_level,nitrogen_ppm,phosphorus_ppm,potassium_ppm,organic_matter_percent,electrical_conductivity_ds_per_m,bulk_density_g_per_cm3,rainfall_last_week_mm,avg_humidity_percent,ndvi_vegetation_index,soil_health_score,health_category,recommendations
F3645,2024-02-13,Silt,Potato,West,Summer,16.55,27.18,7.05,46.9,20.37,223.06,3.28,0.97,1.46,4.1,73.3,0.626,0.768,Good,Increase irrigation
F3646,2025-04-07,Silt,Barley,South,Spring,30.94,21.6,7.21,50.96,26.01,152.15,3.6,0.27,1.378,16.4,69.4,0.653,0.924,Excellent,Maintain current practices
F3647,2025-05-18,Loam,Barley,East,Winter,30.81,6.57,6.68,45.72,12.41,153.01,5.08,2.02,1.565,12.6,72.5,0.462,0.936,Excellent,Apply phosphorus fertilizer; Reduce soil salinity
F3648,2023-09-03,Clay,Rice,West,Winter,46.08,6.87,7.56,27.78,23.65,169.69,3.38,2.01,1.267,16.5,77.1,0.338,0.751,Good,Add sulfur to decrease pH; Apply nitrogen fertilizer; Reduce soil salinity
F3649,2024-02-13,Sandy,Rice,West,Spring,15.86,17.09,5.95,55.08,41.49,157.5,0.78,1.19,1.641,17.2,57.5,0.445,0.649,Good,Add lime to increase pH; Increase irrigation; Add organic compost
F3650,2025-02-21,Clay,Cotton,South,Winter,39.59,10.97,6.83,67.39,18.2,217.98,3.77,0.39,1.367,9.0,61.4,0.128,0.95,Excellent,Maintain current practices
F3651,2025-08-25,Silt,Corn,South,Winter,38.62,8.89,6.67,55.77,23.29,168.41,3.83,2.39,1.375,11.4,66.5,0.267,0.798,Good,Reduce soil salinity
F3652,2024-01-12,Loam,Rice,Central,Summer,15.13,25.07,7.14,58.49,25.0,222.65,3.73,1.25,1.291,6.2,58.1,0.535,0.823,Excellent,Increase irrigation
F3653,2024-09-08,Sandy,Wheat,North,Summer,11.64,24.04,5.82,48.06,41.2,251.33,1.54,1.81,1.746,30.0,38.7,0.455,0.662,Good,Add lime to increase pH; Increase irrigation; Add organic compost
F3654,2024-02-25,Silt,Wheat,Central,Summer,21.66,23.61,6.17,55.55,30.83,210.64,2.9,0.75,1.375,8.6,72.7,0.53,0.754,Good,Maintain current practices
F3655,2025-05-14,Clay,Wheat,East,Winter,44.32,5.22,7.02,40.68,22.4,194.47,3.1,1.07,1.1,2.1,70.0,0.125,0.811,Excellent,Maintain current practices
F3656,2025-08-10,Silt,Potato,East,Summer,23.54,25.53,7.27,57.54,24.19,153.61,3.28,0.4,1.391,5.6,66.1,0.688,0.739,Good,Maintain current practices
F3657,2025-06-14,Loam,Cotton,South,Summer,15.51,28.62,6.58,67.73,7.37,236.98,4.7,0.96,1.48,9.0,51.9,0.68,0.819,Excellent,Apply phosphorus fertilizer; Increase irrigation
F3658,2024-03-25,Peat,Tomato,North,Spring,73.28,10.27,5.63,71.63,37.52,190.36,12.25,0.58,0.831,5.9,73.1,0.535,0.677,Good,Add lime to increase pH; Improve drainage
F3659,2024-10-02,Clay,Barley,East,Summer,24.27,23.69,7.29,44.08,24.02,142.17,4.07,0.85,1.54,43.2,42.6,0.777,0.764,Good,Maintain current practices
F3660,2023-11-08,Clay,Cotton,North,Winter,44.01,4.39,7.1,45.42,27.25,180.39,3.15,1.54,1.423,10.3,50.0,0.195,0.722,Good,Maintain current practices
F3661,2023-09-24,Loam,Rice,South,Spring,23.05,22.07,6.86,44.65,9.53,132.68,3.32,2.15,1.54,14.5,89.5,0.492,0.777,Good,Apply phosphorus fertilizer; Reduce soil salinity
F3662,2025-07-11,Sandy,Rice,Central,Fall,16.05,11.81,5.91,40.27,22.76,189.96,1.94,0.54,1.71,12.1,50.4,0.249,0.654,Good,Add lime to increase pH; Increase irrigation; Add organic compost
F3663,2025-01-02,Clay,Corn,East,Summer,23.67,23.68,7.4,65.24,35.95,141.94,2.4,1.12,1.201,16.0,95.0,0.543,0.724,Good,Maintain current practices
F3664,2023-09-06,Loam,Soybean,North,Summer,21.07,21.71,6.19,58.66,29.68,119.53,4.9,0.32,1.289,3.2,62.1,0.907,0.846,Excellent,Apply potassium fertilizer
F3665,2024-04-03,Peat,Tomato,West,Spring,77.12,12.43,5.77,82.91,37.05,183.08,12.28,0.45,0.912,10.0,68.2,0.854,0.726,Good,Add lime to increase pH; Improve drainage
F3666,2024-01-27,Peat,Potato,North,Spring,78.57,14.45,5.47,59.0,18.28,186.41,11.51,2.02,0.766,3.3,65.8,0.738,0.643,Good,Add lime to increase pH; Improve drainage; Reduce soil salinity
F3667,2023-12-28,Silt,Wheat,South,Summer,24.05,30.89,7.37,57.35,13.99,176.39,2.98,0.11,1.285,0.7,44.8,0.681,0.847,Excellent,Apply phosphorus fertilizer
F3668,2024-10-24,Sandy,Rice,North,Winter,22.85,0.82,5.2,54.23,23.26,162.52,2.42,0.65,1.575,13.0,61.7,0.298,0.665,Good,Add lime to increase pH
F3669,2025-05-13,Silt,Rice,North,Spring,34.11,11.86,6.79,55.14,27.42,158.9,3.29,2.02,1.368,22.3,40.8,0.695,0.867,Excellent,Reduce soil salinity
F3670,2024-10-17,Clay,Corn,North,Winter,45.93,2.19,6.85,45.87,17.96,99.65,2.88,0.83,1.295,5.6,61.5,0.185,0.734,Good,Apply potassium fertilizer
F3671,2024-01-02,Clay,Rice,South,Spring,42.86,21.92,6.98,45.56,7.31,203.72,3.07,1.07,1.268,14.0,66.2,0.694,0.786,Good,Apply phosphorus fertilizer
F3672,2024-08-17,Peat,Wheat,West,Summer,42.76,26.08,5.27,46.47,19.93,196.8,11.88,0.1,0.729,36.1,61.3,0.739,0.778,Good,Add lime to increase pH
F3673,2025-05-30,Peat,Potato,South,Summer,43.21,29.34,5.36,69.89,15.35,159.59,12.91,0.64,0.653,8.9,73.7,0.434,0.779,Good,Add lime to increase pH
F3674,2024-11-15,Sandy,Wheat,East,Summer,14.3,24.0,5.73,52.61,23.33,167.15,2.42,1.0,1.676,19.7,70.1,0.562,0.65,Good,Add lime to increase pH; Increase irrigation
F3675,2025-07-08,Silt,Cotton,South,Spring,33.44,19.17,6.93,43.49,24.87,80.0,3.64,0.11,1.368,2.0,67.5,0.647,0.822,Excellent,Apply potassium fertilizer
F3676,2024-02-01,Sandy,Potato,East,Spring,16.46,15.43,5.91,62.73,17.95,218.08,2.04,0.85,1.562,1.2,77.9,0.583,0.652,Good,Add lime to increase pH; Increase irrigation
F3677,2024-06-18,Loam,Rice,North,Spring,27.7,11.79,6.94,36.32,19.36,181.32,3.57,1.11,1.572,0.9,51.4,0.749,0.766,Good,Maintain current practices
F3678,2024-08-11,Clay,Tomato,Central,Summer,22.37,27.29,7.02,56.0,20.49,249.75,4.22,0.78,1.377,2.1,51.0,0.504,0.931,Excellent,Maintain current practices
F3679,2025-05-03,Clay,Cotton,South,Summer,21.9,30.73,6.83,71.92,21.54,154.02,3.08,0.29,1.265,9.3,64.6,0.589,0.805,Excellent,Maintain current practices
F3680,2025-04-28,Loam,Tomato,South,Spring,34.54,21.74,6.77,71.08,21.21,154.28,4.12,1.6,1.549,4.8,60.5,0.702,0.979,Excellent,Maintain current practices
F3681,2023-11-07,Sandy,Cotton,East,Winter,26.75,2.32,6.31,42.45,28.0,199.55,2.23,0.25,1.482,13.1,52.2,0.337,0.832,Excellent,Maintain current practices
F3682,2024-01-10,Clay,Soybean,Central,Fall,31.47,12.33,7.0,30.08,23.98,119.37,3.77,0.21,1.213,1.9,80.5,0.139,0.887,Excellent,Apply potassium fertilizer
F3683,2024-04-22,Peat,Potato,North,Spring,73.32,9.32,5.55,61.22,13.84,182.43,12.42,0.78,0.815,10.5,68.6,0.585,0.628,Good,Add lime to increase pH; Apply phosphorus fertilizer; Improve drainage
F3684,2024-03-14,Silt,Corn,South,Fall,29.33,13.87,6.1,48.38,37.19,220.75,2.18,0.32,1.329,5.5,80.4,0.15,0.846,Excellent,Maintain current practices
F3685,2025-03-06,Silt,Cotton,Central,Fall,32.29,16.8,6.79,41.05,11.24,206.42,3.21,0.77,1.382,1.4,83.3,0.668,0.88,Excellent,Apply phosphorus fertilizer
F3686,2024-04-05,Loam,Tomato,East,Summer,14.0,25.79,6.8,86.45,35.07,175.97,4.19,0.29,1.469,11.0,44.9,0.432,0.933,Excellent,Increase irrigation
F3687,2023-09-27,Clay,Barley,North,Summer,20.27,20.73,7.12,54.17,26.23,80.0,3.79,0.7,1.407,1.8,43.8,0.789,0.929,Excellent,Apply potassium fertilizer
F3688,2024-01-05,Sandy,Potato,North,Winter,15.98,6.99,5.29,54.05,39.09,138.72,2.41,0.54,1.659,7.2,47.1,0.514,0.655,Good,Add lime to increase pH; Increase irrigation
F3689,2025-03-24,Loam,Rice,West,Summer,17.38,27.46,7.7,58.26,31.52,162.34,4.39,1.18,1.397,34.7,67.9,0.659,0.799,Good,Add sulfur to decrease pH; Increase irrigation
F3690,2025-05-06,Silt,Barley,North,Summer,18.99,20.56,7.67,51.67,33.11,168.81,3.22,1.21,1.3,3.3,68.4,0.686,0.814,Excellent,Add sulfur to decrease pH; Increase irrigation
F3691,2024-11-15,Peat,Wheat,West,Spring,74.88,18.45,5.86,50.76,36.67,184.94,12.44,0.24,0.866,11.4,90.7,0.63,0.664,Good,Add lime to increase pH; Improve drainage
F3692,2024-01-12,Silt,Wheat,West,Summer,18.94,27.37,6.8,65.62,22.65,141.44,2.44,0.75,1.439,13.7,49.3,0.514,0.791,Good,Increase irrigation
F3693,2024-08-16,Sandy,Barley,Central,Spring,14.83,15.24,6.47,50.29,21.74,224.73,1.22,1.22,1.603,10.8,95.0,0.381,0.768,Good,Increase irrigation; Add organic compost
F3694,2024-04-15,Loam,Barley,South,Spring,27.14,21.57,7.15,35.83,36.79,224.92,3.67,1.83,1.421,5.4,63.6,0.387,0.908,Excellent,Maintain current practices
F3695,2024-01-06,Loam,Wheat,South,Spring,34.42,20.38,6.81,50.79,29.43,196.35,4.96,0.98,1.54,12.3,61.9,0.873,1.0,Excellent,Maintain current practices
F3696,2025-03-31,Clay,Cotton,West,Winter,44.45,5.3,6.63,53.6,34.84,230.72,3.3,1.93,1.215,12.4,73.0,0.402,0.788,Good,Maintain current practices
F3697,2025-05-30,Silt,Cotton,West,Fall,28.91,14.54,6.81,45.93,10.92,139.64,3.37,1.67,1.346,5.4,84.3,0.364,0.736,Good,Apply phosphorus fertilizer
F3698,2024-09-15,Clay,Cotton,West,Fall,32.48,15.3,7.45,34.76,11.66,153.17,2.6,0.59,1.25,35.2,70.6,0.146,0.787,Good,Apply phosphorus fertilizer
F3699,2024-05-15,Loam,Tomato,South,Summer,18.2,30.51,6.92,61.65,28.28,208.17,3.43,0.67,1.369,20.1,57.6,0.724,0.79,Good,Increase irrigation
F3700,2024-12-16,Silt,Corn,South,Fall,33.33,19.77,7.03,59.22,16.79,181.82,3.49,0.65,1.503,3.4,50.0,0.012,0.868,Excellent,Maintain current practices
F3701,2025-03-22,Silt,Wheat,North,Spring,35.36,11.65,7.22,51.73,47.45,212.34,3.02,0.47,1.459,5.6,63.8,0.588,0.86,Excellent,Maintain current practices
F3702,2023-10-10,Clay,Corn,Central,Spring,41.54,15.55,7.82,70.33,28.39,211.48,3.45,0.35,0.998,11.0,90.1,0.655,0.792,Good,Add sulfur to decrease pH
F3703,2023-12-12,Sandy,Wheat,West,Summer,17.59,26.93,5.29,60.0,34.29,208.8,2.39,0.14,1.762,10.5,59.5,0.698,0.681,Good,Add lime to increase pH; Increase irrigation
F3704,2025-01-13,Silt,Tomato,East,Spring,35.95,13.97,7.54,63.36,25.71,234.77,2.03,1.14,1.361,13.4,39.1,0.555,0.688,Good,Add sulfur to decrease pH
F3705,2025-03-11,Sandy,Tomato,Central,Spring,18.54,14.69,5.97,68.02,20.32,181.16,1.18,1.7,1.702,4.5,47.5,0.571,0.743,Good,Add lime to increase pH; Increase irrigation; Add organic compost
F3706,2023-12-19,Clay,Corn,East,Winter,44.47,7.1,7.2,52.52,26.49,146.71,3.95,0.39,1.355,11.6,80.7,0.19,0.82,Excellent,Maintain current practices
F3707,2025-08-22,Sandy,Wheat,North,Fall,13.43,7.48,6.19,52.87,33.43,189.68,2.53,0.47,1.771,14.7,68.9,0.232,0.726,Good,Increase irrigation
F3708,2025-02-02,Clay,Potato,North,Summer,24.82,19.71,7.42,43.41,27.46,168.93,3.28,0.67,1.012,15.0,58.7,0.472,0.97,Excellent,Maintain current practices
F3709,2024-05-10,Clay,Tomato,West,Spring,37.83,17.79,6.96,64.7,14.23,225.13,4.1,0.49,1.336,9.5,59.0,0.702,0.818,Excellent,Apply phosphorus fertilizer
F3710,2023-11-21,Clay,Potato,South,Fall,32.78,17.05,7.21,39.37,42.86,146.25,3.98,1.28,1.219,12.1,68.5,0.216,0.863,Excellent,Maintain current practices
F3711,2025-01-16,Clay,Barley,East,Fall,33.27,12.35,7.23,39.07,10.35,211.24,4.5,0.93,1.322,5.4,78.7,0.367,0.873,Excellent,Apply phosphorus fertilizer
F3712,2023-12-26,Loam,Soybean,West,Summer,17.85,25.09,6.69,39.42,27.34,109.44,4.46,0.1,1.441,15.8,80.1,0.706,0.942,Excellent,Apply potassium fertilizer; Increase irrigation
F3713,2024-03-05,Sandy,Wheat,North,Winter,20.6,4.05,5.87,38.18,31.91,215.13,1.48,0.27,1.637,14.8,68.5,0.433,0.77,Good,Add lime to increase pH; Add organic compost
F3714,2025-08-21,Loam,Cotton,West,Winter,32.52,5.01,6.58,45.23,24.04,159.42,4.08,0.88,1.336,4.3,66.0,0.346,0.835,Excellent,Maintain current practices
F3715,2024-03-28,Silt,Barley,West,Spring,35.56,15.64,6.68,43.37,19.71,138.33,3.64,1.14,1.316,4.9,60.6,0.663,0.906,Excellent,Maintain current practices
F3716,2025-07-19,Clay,Wheat,East,Summer,22.24,22.43,7.26,48.61,38.65,201.68,3.36,0.66,1.287,8.5,45.5,0.527,0.88,Excellent,Maintain current practices
F3717,2024-05-18,Sandy,Tomato,South,Winter,16.81,11.37,6.16,61.28,35.03,104.61,2.02,0.8,1.823,5.5,76.8,0.57,0.821,Excellent,Apply potassium fertilizer; Increase irrigation
F3718,2023-11-20,Silt,Tomato,West,Summer,16.36,26.69,7.08,79.7,36.41,138.84,2.73,2.07,1.183,7.1,46.3,0.609,0.786,Good,Increase irrigation; Reduce soil salinity
F3719,2024-01-20,Loam,Corn,Central,Summer,21.91,25.89,6.25,55.71,35.98,197.61,3.64,1.19,1.702,23.5,95.0,0.64,0.717,Good,Maintain current practices
F3720,2024-05-30,Silt,Wheat,North,Spring,31.16,13.25,7.22,52.45,21.13,211.76,3.55,1.37,1.255,6.6,70.2,0.603,0.877,Excellent,Maintain current practices
F3721,2024-07-15,Silt,Tomato,West,Spring,29.94,15.54,6.86,80.29,18.07,166.76,3.4,0.86,1.349,9.5,93.2,0.909,0.89,Excellent,Maintain current practices
F3722,2023-10-22,Loam,Wheat,North,Spring,31.25,13.12,7.04,54.99,34.35,200.02,4.89,0.2,1.422,6.2,55.0,0.665,0.997,Excellent,Maintain current practices
F3723,2024-05-16,Silt,Potato,West,Spring,41.18,16.32,7.06,53.15,23.87,244.78,2.99,0.45,1.252,5.8,57.5,0.422,0.831,Excellent,Maintain current practices
F3724,2025-03-10,Clay,Wheat,East,Summer,21.56,27.28,7.11,57.27,28.29,106.54,3.37,2.51,1.222,22.0,79.3,0.757,0.83,Excellent,Apply potassium fertilizer; Reduce soil salinity
F3725,2025-04-10,Peat,Corn,Central,Fall,59.94,11.14,5.07,61.51,25.53,146.25,11.71,0.79,0.782,3.7,47.6,0.33,0.645,Good,Add lime to increase pH; Improve drainage
F3726,2024-07-21,Clay,Cotton,South,Spring,40.32,24.52,7.46,64.81,35.38,200.5,2.8,0.24,1.029,1.5,73.0,0.509,0.811,Excellent,Maintain current practices
F3727,2025-04-26,Sandy,Wheat,East,Spring,17.15,14.23,5.54,55.93,42.41,191.05,2.93,0.52,1.455,0.3,90.0,0.526,0.797,Good,Add lime to increase pH; Increase irrigation
F3728,2025-06-16,Loam,Potato,West,Winter,34.31,6.85,6.89,47.32,7.99,198.4,3.89,0.22,1.439,6.1,66.5,0.261,0.907,Excellent,Apply phosphorus fertilizer
F3729,2025-04-27,Sandy,Corn,South,Winter,19.56,10.69,6.13,44.35,28.02,184.16,1.66,0.91,1.684,8.7,46.3,0.356,0.743,Good,Increase irrigation; Add organic compost
F3730,2025-05-10,Silt,Corn,West,Winter,34.23,5.83,7.54,42.27,21.49,173.39,3.0,0.59,1.358,28.7,61.4,0.336,0.706,Good,Add sulfur to decrease pH
F3731,2024-09-26,Peat,Barley,North,Winter,78.35,4.23,5.02,31.46,36.94,120.09,11.95,0.53,0.815,22.0,94.9,0.188,0.604,Good,Add lime to increase pH; Improve drainage
F3732,2024-06-20,Clay,Rice,South,Winter,49.27,12.97,7.12,23.8,21.93,249.74,3.12,1.04,1.269,29.8,61.8,0.446,0.731,Good,Apply nitrogen fertilizer
F3733,2024-05-12,Clay,Potato,West,Fall,34.72,14.66,6.83,39.54,31.06,216.78,2.84,1.52,1.399,7.0,74.1,0.345,0.852,Excellent,Maintain current practices
F3734,2024-03-06,Sandy,Rice,East,Winter,16.08,6.09,5.86,56.17,21.96,269.05,1.72,0.77,1.571,18.7,55.2,0.315,0.732,Good,Add lime to increase pH; Increase irrigation; Add organic compost
F3735,2025-05-18,Sandy,Barley,Central,Spring,22.85,14.74,5.97,51.56,14.74,106.85,1.05,1.92,1.435,6.6,73.7,0.739,0.625,Good,Add lime to increase pH; Apply phosphorus fertilizer; Apply potassium fertilizer; Add organic compost
F3736,2024-02-17,Silt,Wheat,North,Fall,31.42,6.15,7.88,48.52,31.25,217.37,2.93,0.88,1.458,6.3,60.2,0.367,0.718,Good,Add sulfur to decrease pH
F3737,2024-12-22,Silt,Rice,North,Summer,23.75,25.14,7.27,59.98,18.9,171.0,3.06,0.92,1.328,9.8,90.9,0.475,0.882,Excellent,Maintain current practices
F3738,2023-12-18,Clay,Potato,Central,Summer,25.99,25.41,7.36,69.79,5.0,194.37,3.57,0.96,1.394,2.6,44.0,0.703,0.82,Excellent,Apply phosphorus fertilizer
F3739,2025-07-08,Clay,Tomato,North,Summer,27.15,21.08,7.08,85.23,33.16,210.09,2.59,2.84,1.386,2.6,62.4,0.622,0.831,Excellent,Reduce soil salinity
F3740,2024-04-28,Clay,Barley,North,Spring,44.55,14.44,6.87,46.03,31.82,117.19,3.58,0.42,1.355,9.8,61.1,0.744,0.882,Excellent,Apply potassium fertilizer
F3741,2023-11-25,Loam,Potato,South,Spring,30.61,17.78,7.57,56.92,27.19,189.69,4.38,0.4,1.418,47.5,48.2,0.748,0.948,Excellent,Add sulfur to decrease pH
F3742,2025-07-09,Silt,Wheat,Central,Fall,29.62,12.12,6.74,26.14,22.84,171.45,3.02,0.14,1.409,2.9,78.3,0.222,0.831,Excellent,Apply nitrogen fertilizer
F3743,2024-05-24,Peat,Wheat,North,Winter,75.14,0.25,5.62,49.62,10.25,150.86,11.84,0.61,0.774,9.6,41.3,0.288,0.784,Good,Add lime to increase pH; Apply phosphorus fertilizer; Improve drainage
F3744,2024-12-06,Loam,Rice,South,Spring,31.88,20.77,6.54,43.35,31.42,168.94,3.85,2.74,1.496,12.1,57.0,0.779,0.811,Excellent,Reduce soil salinity
F3745,2025-02-01,Loam,Soybean,Central,Winter,37.4,7.62,6.67,53.2,26.16,248.94,3.64,1.38,1.44,19.5,41.7,0.359,0.876,Excellent,Maintain current practices
F3746,2023-11-03,Loam,Potato,North,Summer,19.08,23.61,7.03,62.47,21.47,220.49,4.49,1.11,1.385,0.2,59.2,0.529,0.856,Excellent,Increase irrigation
F3747,2024-11-02,Clay,Barley,Central,Spring,38.91,14.31,6.85,53.72,32.54,222.05,3.77,0.52,1.189,9.1,72.6,0.706,0.928,Excellent,Maintain current practices
F3748,2024-03-03,Silt,Cotton,West,Spring,36.93,15.99,7.04,65.57,32.72,191.89,3.38,0.56,1.436,6.5,56.1,0.51,0.828,Excellent,Maintain current practices
F3749,2024-07-03,Sandy,Tomato,Central,Spring,18.93,13.92,6.45,83.69,28.1,152.04,2.73,1.82,1.533,10.1,78.4,0.603,0.916,Excellent,Increase irrigation
F3750,2024-02-09,Peat,Tomato,North,Spring,73.79,10.7,5.38,87.17,22.75,145.07,12.06,0.76,0.832,17.0,61.7,0.736,0.654,Good,Add lime to increase pH; Improve drainage
F3751,2024-02-17,Peat,Potato,Central,Fall,57.83,15.76,6.11,51.54,20.73,144.64,12.38,2.14,0.825,7.0,38.5,0.234,0.756,Good,Improve drainage; Reduce soil salinity
F3752,2024-12-18,Peat,Tomato,Central,Summer,36.34,24.28,5.78,53.61,15.77,179.92,11.47,0.63,0.688,4.9,83.4,0.392,0.854,Excellent,Add lime to increase pH
F3753,2023-10-15,Silt,Potato,North,Fall,29.8,10.19,7.48,39.93,36.15,253.01,2.2,1.79,1.278,5.7,70.8,0.176,0.813,Excellent,Maintain current practices
F3754,2024-05-22,Peat,Cotton,South,Spring,73.86,21.29,5.43,58.94,29.08,153.08,11.82,1.72,0.869,33.5,80.9,0.761,0.581,Fair,Add lime to increase pH; Improve drainage
F3755,2024-11-11,Clay,Tomato,North,Fall,33.74,8.41,7.29,75.26,27.69,232.17,4.26,1.48,1.336,21.8,79.2,0.341,0.91,Excellent,Maintain current practices
F3756,2024-02-29,Clay,Potato,Central,Summer,27.95,24.5,8.14,48.93,10.93,212.66,3.25,1.03,1.227,19.5,83.5,0.532,0.74,Good,Add sulfur to decrease pH; Apply phosphorus fertilizer
F3757,2024-08-07,Silt,Barley,Central,Summer,19.5,26.1,6.89,63.85,19.15,124.62,2.42,1.87,1.233,12.7,47.4,0.877,0.855,Excellent,Increase irrigation
F3758,2025-04-17,Silt,Cotton,North,Winter,38.75,-4.07,6.96,60.16,16.96,159.28,3.18,1.92,1.258,1.7,77.5,0.46,0.87,Excellent,Maintain current practices
F3759,2025-05-12,Silt,Rice,East,Spring,40.72,12.84,7.16,48.15,28.43,184.28,3.11,0.86,1.294,5.6,66.8,0.641,0.84,Excellent,Maintain current practices
F3760,2024-09-27,Silt,Barley,Central,Winter,37.12,4.32,6.68,45.16,22.86,237.51,3.29,1.42,1.373,38.9,61.3,0.482,0.77,Good,Maintain current practices
F3761,2023-09-27,Peat,Soybean,East,Winter,78.87,7.71,5.49,34.75,27.8,174.3,12.24,1.85,0.84,14.1,80.6,0.388,0.586,Fair,Add lime to increase pH; Improve drainage
F3762,2024-02-03,Loam,Potato,Central,Fall,27.03,11.21,6.82,45.39,27.07,169.96,4.7,1.16,1.349,19.4,35.2,0.247,0.857,Excellent,Maintain current practices
F3763,2025-03-28,Clay,Potato,North,Summer,25.83,20.56,7.18,47.26,30.19,183.52,3.75,0.59,1.43,40.4,90.6,0.56,0.825,Excellent,Maintain current practices
F3764,2024-02-11,Loam,Corn,West,Summer,16.03,26.91,6.77,80.89,18.15,155.81,4.56,0.81,1.435,28.9,73.7,0.434,0.909,Excellent,Increase irrigation
F3765,2025-03-09,Loam,Soybean,West,Fall,32.58,16.21,7.33,42.44,16.17,214.64,3.56,0.55,1.376,2.7,50.4,0.494,0.848,Excellent,Maintain current practices
F3766,2024-05-30,Peat,Rice,North,Summer,44.98,21.53,5.79,32.6,14.77,220.4,11.7,0.91,0.649,2.5,66.8,0.615,0.754,Good,Add lime to increase pH; Apply phosphorus fertilizer
F3767,2025-05-21,Peat,Tomato,Central,Summer,44.71,24.12,5.42,62.44,34.71,147.51,11.29,0.27,0.82,6.7,63.3,0.751,0.758,Good,Add lime to increase pH
F3768,2024-10-09,Clay,Tomato,South,Fall,36.48,17.19,7.32,60.91,19.01,91.0,3.91,0.83,1.303,10.8,65.4,0.289,0.886,Excellent,Apply potassium fertilizer
F3769,2025-05-09,Silt,Rice,Central,Winter,39.37,4.75,6.95,31.44,26.12,190.82,2.67,1.41,1.399,10.9,64.3,0.242,0.812,Excellent,Maintain current practices
F3770,2025-05-31,Peat,Corn,West,Spring,70.53,20.16,5.32,64.74,18.07,201.97,11.43,0.76,0.85,2.1,57.1,0.704,0.627,Good,Add lime to increase pH; Improve drainage
F3771,2024-04-07,Clay,Corn,East,Spring,39.77,16.38,7.36,70.39,43.38,186.83,3.3,0.74,1.09,20.1,70.0,0.455,0.786,Good,Maintain current practices
F3772,2024-03-28,Clay,Soybean,East,Summer,22.16,22.07,7.64,46.12,29.97,151.03,3.9,0.55,1.196,1.2,52.3,0.45,0.763,Good,Add sulfur to decrease pH
F3773,2024-12-30,Silt,Corn,South,Summer,20.56,34.12,6.92,55.6,20.0,161.39,3.02,1.09,1.141,16.1,58.7,0.753,0.756,Good,Maintain current practices
F3774,2024-05-12,Silt,Wheat,East,Summer,21.84,25.93,6.85,34.58,34.38,232.4,2.99,0.47,1.235,16.4,71.9,0.405,0.86,Excellent,Maintain current practices
F3775,2024-10-15,Clay,Barley,East,Spring,42.01,14.27,7.08,59.07,24.32,195.8,4.92,0.26,1.223,3.0,30.2,0.205,0.891,Excellent,Maintain current practices
F3776,2024-06-12,Loam,Wheat,South,Fall,23.52,14.9,6.67,46.26,21.72,214.08,4.17,0.84,1.561,0.5,53.6,0.39,0.865,Excellent,Maintain current practices
F3777,2024-01-06,Loam,Potato,South,Fall,22.68,17.52,6.81,34.74,10.44,202.85,3.83,0.94,1.423,3.4,95.0,0.281,0.896,Excellent,Apply phosphorus fertilizer
F3778,2025-06-27,Peat,Corn,West,Fall,55.68,16.87,5.67,50.61,31.98,165.0,11.19,0.91,0.731,5.9,53.1,0.392,0.772,Good,Add lime to increase pH; Improve drainage
F3779,2023-09-29,Clay,Soybean,East,Fall,33.57,10.79,7.06,30.34,21.75,209.07,3.31,0.94,1.262,15.8,53.5,0.548,0.781,Good,Maintain current practices
F3780,2024-12-25,Peat,Tomato,West,Spring,74.72,16.18,5.41,75.02,9.27,111.03,12.03,0.1,0.76,13.7,81.3,0.8,0.642,Good,Add lime to increase pH; Apply phosphorus fertilizer; Apply potassium fertilizer; Improve drainage
F3781,2025-08-17,Silt,Corn,Central,Summer,20.61,27.22,6.86,62.98,23.9,146.9,3.65,1.94,1.256,6.9,50.8,0.624,0.766,Good,Maintain current practices
F3782,2024-10-15,Loam,Wheat,Central,Spring,34.57,12.66,6.68,40.35,34.88,178.75,5.09,0.35,1.414,5.6,53.1,0.501,0.964,Excellent,Maintain current practices
F3783,2023-11-21,Silt,Rice,North,Fall,29.89,7.63,7.52,40.36,22.0,136.73,2.74,0.1,1.35,16.1,78.8,0.237,0.811,Excellent,Add sulfur to decrease pH
F3784,2024-04-19,Silt,Barley,West,Spring,34.96,13.42,6.39,49.53,8.79,169.79,2.79,0.14,1.507,0.7,53.8,0.477,0.807,Excellent,Apply phosphorus fertilizer
F3785,2024-05-29,Loam,Rice,West,Winter,32.71,8.3,7.32,48.7,33.52,174.38,3.06,0.1,1.445,12.2,30.0,0.221,0.808,Excellent,Maintain current practices
F3786,2025-08-16,Peat,Tomato,Central,Summer,46.72,25.25,5.28,70.96,22.79,250.54,12.09,0.84,0.761,8.5,65.7,0.484,0.783,Good,Add lime to increase pH
F3787,2024-07-16,Peat,Tomato,Central,Winter,80.0,6.76,5.41,58.33,29.68,194.91,12.0,0.52,0.711,6.6,57.4,0.41,0.623,Good,Add lime to increase pH; Improve drainage
F3788,2025-08-06,Peat,Tomato,Central,Fall,57.95,11.49,5.62,72.06,21.28,223.23,11.8,2.02,0.769,11.2,54.3,0.301,0.713,Good,Add lime to increase pH; Improve drainage; Reduce soil salinity
F3789,2024-07-18,Clay,Cotton,East,Fall,31.95,9.36,7.44,31.53,29.04,136.06,4.45,0.1,1.09,13.9,34.0,0.322,0.806,Excellent,Maintain current practices
